ticker,company,sector,meeting_year,form,filing_date,accession,n_words,n_sentences,theme_integrity_responsibility,theme_operational_excellence,theme_innovation_science,theme_people_talent,theme_diversity_inclusion,theme_customer_client_focus,theme_community_social_good,theme_environmental_stewardship,theme_leadership_governance,theme_human_progress_wellbeing,theme_profitable_growth,theme_heritage_longevity,theme_safety,dominant_theme_classical,dominant_theme_distinctive,tone_positive,tone_negative,tone_uncertainty,net_tone,avg_sentence_len,flesch_reading_ease,sim_to_prev,llm_themes,llm_dominant_theme,llm_stakeholder_orientation,llm_summary
C,Citigroup,Financials,2022,DEF 14A,2022-03-15,0001206774-22-000697,74653,3661,4.153,5.104,0.844,4.836,3.389,7.046,0.871,3.67,27.501,0.589,5.452,0.281,0.121,leadership_governance,customer_client_focus,9.899,2.344,9.27,0.617,20.39,29.8,0.9963,integrity_responsibility|diversity_inclusion|leadership_governance|customer_client_focus|operational_excellence,leadership_governance,balanced,"Citi emphasizes strong independent board governance, diversity and inclusion, ethical culture, and responsible client service as foundational to trustworthy financial stewardship."
C,Citigroup,Financials,2023,DEF 14A,2023-03-15,0001206774-23-000374,76422,3667,3.664,5.771,1.073,4.554,3.297,6.896,0.563,3.154,28.264,0.811,5.823,0.222,0.131,leadership_governance,customer_client_focus,10.625,1.976,9.644,0.686,20.84,28.0,0.9961,diversity_inclusion|leadership_governance|integrity_responsibility|people_talent|operational_excellence|profitable_growth,leadership_governance,balanced,"Citi emphasizes strong independent governance, board diversity, ethical culture, talent development, and operational excellence while maintaining focus on shareholder alignment and economic progress for clients and stakeholders."
C,Citigroup,Financials,2024,DEF 14A,2024-03-19,0001145443-24-000041,79427,3810,3.601,5.829,1.121,4.47,4.155,7.227,0.541,2.48,28.605,0.63,6.068,0.164,0.101,leadership_governance,customer_client_focus,9.883,2.367,9.468,0.614,20.85,27.6,0.9967,diversity_inclusion|leadership_governance|integrity_responsibility|environmental_stewardship|community_social_good|people_talent|operational_excellence,leadership_governance,balanced,"Citi emphasizes strong, independent Board governance with robust oversight of risk, compliance, ethics, diversity, environmental and social matters, while serving as a trusted financial partner to clients and stakeholders."
GS,Goldman Sachs,Financials,2016,DEF 14A,2016-04-08,0001193125-16-534905,45095,1996,3.06,3.969,0.444,3.459,2.949,6.231,1.02,0.643,37.122,0.266,10.955,0.155,0.177,leadership_governance,customer_client_focus,8.715,1.974,8.56,0.631,22.59,29.0,,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"The company emphasizes strong independent board governance, rigorous oversight of management, and shareholder value protection through enhanced director independence and robust committee structures."
GS,Goldman Sachs,Financials,2017,DEF 14A,2017-03-17,0001193125-17-086538,44336,1963,2.977,4.082,0.519,3.203,2.504,5.323,0.902,0.564,32.163,0.293,8.526,0.158,0.18,leadership_governance,customer_client_focus,8.616,1.421,7.714,0.717,22.59,30.4,0.9804,leadership_governance|diversity_inclusion|integrity_responsibility,leadership_governance,balanced,"The proxy emphasizes robust governance structures, board independence, director diversity, and rigorous evaluation processes to ensure effective oversight and accountability."
GS,Goldman Sachs,Financials,2018,DEF 14A,2018-03-23,0001193125-18-093157,67908,3143,2.253,2.872,0.353,2.901,2.415,4.565,0.707,0.412,27.125,0.221,9.528,0.059,0.133,leadership_governance,customer_client_focus,7.746,1.855,9.056,0.613,21.61,33.6,0.8951,leadership_governance|diversity_inclusion|integrity_responsibility|people_talent|profitable_growth,leadership_governance,balanced,"The company emphasizes strong corporate governance through rigorous board refreshment, independence standards, diversity focus, and comprehensive oversight structures while aligning executive compensation with shareholder interests and firm performance."
GS,Goldman Sachs,Financials,2019,DEF 14A,2019-03-22,0001193125-19-082951,50099,2290,3.014,3.892,0.798,4.132,2.715,5.828,0.938,0.758,34.931,0.359,9.761,0.14,0.16,leadership_governance,customer_client_focus,9.96,1.597,9.062,0.724,21.88,29.9,0.888,diversity_inclusion|leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"The company emphasizes strong, independent board governance with comprehensive director evaluation, diversity in board composition, and oversight of strategy, risk and culture to benefit shareholders and the firm."
GS,Goldman Sachs,Financials,2020,DEF 14A,2020-03-20,0001193125-20-080718,46216,1814,3.57,4.522,0.736,4.912,3.311,6.145,1.277,2.012,37.087,0.584,10.343,0.195,0.303,leadership_governance,customer_client_focus,11.295,1.731,9.109,0.734,25.48,24.6,0.9731,leadership_governance|diversity_inclusion|integrity_responsibility|community_social_good|environmental_stewardship|people_talent,leadership_governance,balanced,"The company emphasizes strong corporate governance, board independence, director diversity, and sustainability considerations as core to its leadership structure and stakeholder engagement."
GS,Goldman Sachs,Financials,2021,DEF 14A,2021-03-19,0001193125-21-087020,73904,3141,2.192,3.505,0.582,4.141,3.559,5.439,1.204,1.786,27.996,0.839,9.174,0.189,0.284,leadership_governance,customer_client_focus,9.851,2.138,9.336,0.643,23.53,29.8,0.9101,integrity_responsibility|leadership_governance|diversity_inclusion|community_social_good|environmental_stewardship|people_talent|profitable_growth,leadership_governance,balanced,"The company emphasizes strong independent governance, board diversity and refreshment, stakeholder engagement including racial equity and climate commitments, and sustainable finance as central to long-term shareholder and stakeholder success."
GS,Goldman Sachs,Financials,2022,DEF 14A,2022-03-18,0001193125-22-079120,57480,2189,2.731,5.463,0.783,3.949,3.375,5.898,1.618,2.992,34.656,1.148,11.134,0.331,0.383,leadership_governance,customer_client_focus,12.63,1.531,8.542,0.784,26.26,23.7,0.9065,leadership_governance|diversity_inclusion|integrity_responsibility|people_talent|environmental_stewardship|profitable_growth,leadership_governance,balanced,"The company emphasizes strong, independent board governance with diversity in composition and succession planning, while balancing shareholder value creation with environmental sustainability and stakeholder engagement commitments."
GS,Goldman Sachs,Financials,2023,DEF 14A,2023-03-17,0001193125-23-073347,67871,2852,2.829,4.892,1.031,3.124,3.86,5.555,1.105,4.405,29.6,0.958,9.253,0.147,0.147,leadership_governance,customer_client_focus,12.892,1.709,9.135,0.766,23.8,26.8,0.9735,leadership_governance|diversity_inclusion|integrity_responsibility|operational_excellence|community_social_good|environmental_stewardship|profitable_growth|human_progress_wellbeing,leadership_governance,balanced,"The company emphasizes strong independent Board governance, diversity and inclusion, ethical conduct, and sustainability commitments while maintaining shareholder value creation through effective oversight and firm reputation management."
GS,Goldman Sachs,Financials,2024,DEF 14A,2024-03-15,0001193125-24-068743,66734,2718,3.087,5.02,0.914,3.447,3.671,5.904,0.914,4.451,32.337,0.839,9.635,0.225,0.225,leadership_governance,customer_client_focus,12.737,2.038,9.62,0.724,24.55,24.6,0.9826,integrity_responsibility|operational_excellence|customer_client_focus|leadership_governance|diversity_inclusion|people_talent|environmental_stewardship|community_social_good|profitable_growth,leadership_governance,balanced,"The company aspires to be an exceptional financial institution guided by partnership, client service, integrity and excellence, with strong independent Board governance, robust oversight of strategy and culture, commitment to diversity and sustainability, and focus on people development and risk management."
JPM,JPMorgan Chase,Financials,2016,DEF 14A,2016-04-07,0000019617-16-000933,50415,2543,4.165,5.415,1.23,4.76,2.777,9.64,0.476,0.496,28.484,0.496,7.24,0.179,0.238,leadership_governance,customer_client_focus,13.012,2.222,8.371,0.708,19.83,30.1,,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,shareholder_primacy,"JPMorgan Chase emphasizes strong independent board oversight, sound governance structures, and fiduciary responsibility to shareholders as central to effective leadership and sustained shareholder value."
JPM,JPMorgan Chase,Financials,2017,DEF 14A,2017-04-05,0000019617-17-000340,46012,2367,4.238,5.303,1.108,5.39,3.955,7.759,0.304,0.891,30.144,0.369,7.129,0.239,0.196,leadership_governance,customer_client_focus,11.758,2.021,8.802,0.707,19.44,31.9,0.9827,leadership_governance|integrity_responsibility|profitable_growth,leadership_governance,balanced,"JPMorgan Chase emphasizes strong corporate governance through independent board leadership, robust committee structures, and rigorous oversight of management and risk to protect shareholder interests while maintaining ethical conduct and sound business practices."
JPM,JPMorgan Chase,Financials,2018,DEF 14A,2018-04-05,0000019617-18-000077,60545,2730,3.766,4.707,0.661,5.12,2.758,7.35,0.677,0.809,30.176,0.429,8.655,0.264,0.165,leadership_governance,customer_client_focus,10.125,1.47,9.497,0.746,22.18,31.4,0.9539,leadership_governance|integrity_responsibility|operational_excellence,leadership_governance,shareholder_primacy,"JPMorgan Chase emphasizes strong corporate governance through independent board oversight, clear leadership structures, and rigorous self-assessment processes designed to protect shareholder interests."
JPM,JPMorgan Chase,Financials,2019,DEF 14A,2019-04-05,0001193125-19-098338,47756,2207,3.937,5.361,1.235,6.429,3.644,7.852,0.9,1.005,32.645,0.796,8.208,0.335,0.209,leadership_governance,customer_client_focus,11.538,1.403,9.36,0.783,21.64,28.8,0.9628,leadership_governance|integrity_responsibility|profitable_growth|community_social_good|people_talent|safety,leadership_governance,balanced,"The company emphasizes strong corporate governance, board independence, and oversight while balancing commitments to shareholder value, employees, customers, and communities through responsible business practices."
JPM,JPMorgan Chase,Financials,2020,DEF 14A,2020-04-06,0001193125-20-098865,52637,2390,4.047,4.788,1.159,6.858,3.8,8.587,1.634,3.116,27.927,0.893,7.732,0.38,0.152,leadership_governance,customer_client_focus,12.482,1.558,8.72,0.778,22.02,28.6,0.948,integrity_responsibility|leadership_governance|diversity_inclusion|customer_client_focus|community_social_good|environmental_stewardship|people_talent|profitable_growth,leadership_governance,balanced,"JPMorgan Chase emphasizes strong corporate governance, cultural stewardship, and responsible business conduct while balancing commitments to shareholders, customers, employees, and communities through comprehensive Board oversight and inclusive growth."
JPM,JPMorgan Chase,Financials,2021,DEF 14A,2021-04-07,0000019617-21-000275,63727,2735,3.499,5.712,1.02,6.967,4.441,7.705,1.71,1.287,28.606,1.13,7.579,0.235,0.33,leadership_governance,customer_client_focus,11.314,1.93,8.991,0.709,23.3,27.7,0.9542,leadership_governance|integrity_responsibility|operational_excellence|customer_client_focus|people_talent|diversity_inclusion|community_social_good|safety,leadership_governance,balanced,"JPMorgan Chase emphasizes strong corporate governance with independent oversight, integrity and responsible conduct, operational excellence, and a commitment to customers, talent development, diversity, community engagement, and safety."
JPM,JPMorgan Chase,Financials,2022,DEF 14A,2022-04-04,0000019617-22-000303,59290,2652,3.609,6.072,1.248,7.016,4.588,8.248,1.636,4.115,30.056,1.164,7.758,0.354,0.287,leadership_governance,customer_client_focus,13.324,2.007,8.585,0.738,22.36,26.9,0.9706,leadership_governance|integrity_responsibility|operational_excellence|customer_client_focus|people_talent|diversity_inclusion|community_social_good|environmental_stewardship|profitable_growth,leadership_governance,balanced,"JPMorgan Chase emphasizes strong, independent Board governance with a Lead Independent Director structure, complemented by commitments to integrity, operational excellence, customer service, talent development, diversity, community investment, and environmental sustainability."
JPM,JPMorgan Chase,Financials,2023,DEF 14A,2023-04-04,0000019617-23-000281,65857,2996,3.675,5.709,1.2,4.95,3.614,8.427,0.987,5.193,28.881,1.184,8.594,0.243,0.289,leadership_governance,customer_client_focus,12.679,2.475,8.807,0.673,21.98,27.7,0.9693,leadership_governance|operational_excellence|integrity_responsibility|customer_client_focus|people_talent|diversity_inclusion|community_social_good|environmental_stewardship|profitable_growth|safety,leadership_governance,balanced,"JPMorgan Chase emphasizes strong corporate governance, board oversight and leadership structure while also committing to operational excellence, customer service, employee development, community investment, and environmental sustainability."
JPM,JPMorgan Chase,Financials,2024,DEF 14A,2024-04-08,0000019617-24-000273,71449,3217,2.981,5.542,0.84,6.256,3.555,7.936,0.896,2.869,27.712,0.728,7.25,0.28,0.168,leadership_governance,customer_client_focus,12.135,2.729,9.531,0.633,22.21,28.0,0.9644,leadership_governance|integrity_responsibility|operational_excellence|customer_client_focus|people_talent,leadership_governance,balanced,"JPMorgan Chase emphasizes strong, independent board governance with sound oversight practices, while also committing to integrity, operational excellence, client service, and talented teams as foundational to long-term business success."
